"collection_date","Region","all_adult_hospital_inpatient_beds","all_adult_hospital_inpatient_bed_occupied","total_staffed_adult_icu_beds","staffed_adult_icu_bed_occupancy","all_pediatric_inpatient_beds","all_pediatric_inpatient_bed_occupied","total_staffed_pediatric_icu_beds","staffed_pediatric_icu_bed_occupancy","inpatient_ventilators_used_covid","total_adult_patients_hospitalized_confirmed_and_suspected_covid","total_adult_patients_hospitalized_confirmed_covid","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid","total_pediatric_patients_hospitalized_confirmed_covid","total_icu_bed","total_icu_bed_used","total_icu_bed_avail","adult_icu_bed_avail","ped_icu_bed_avail","adult_non_icu_bed","adult_non_icu_bed_used","adult_non_icu_bed_avail","ped_non_icu_bed","ped_non_icu_bed_used","ped_non_icu_bed_avail","total_non_icu_bed","total_non_icu_bed_used","total_non_icu_bed_avail","total_hosp_beds_used","total_pos_covid"
2021-07-02 12:00:00,"Gulf Coast",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,0,0,13,2,11,2,0
2021-07-02 12:00:00,"Southeast",25,7,6,2,0,0,0,0,0,3,3,0,0,6,2,4,4,0,19,5,14,0,0,0,19,5,14,7,3
2021-07-02 12:00:00,"Southeast",133,34,9,4,2,2,0,0,0,1,1,0,0,9,4,5,5,0,124,30,94,2,2,0,126,32,94,36,1
2021-07-02 12:00:00,"Interior",69,50,13,10,12,4,7,4,0,0,0,0,0,20,14,6,3,3,56,40,16,5,0,5,61,40,21,54,0
2021-07-03 12:00:00,"Southeast",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,8,3,5,3,0
2021-07-03 12:00:00,"Southwest",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-03 12:00:00,"Northern",39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,36,0,0,0,39,3,36,3,0
2021-07-03 12:00:00,"Northern",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,2,0
2021-07-03 12:00:00,"Interior",69,46,13,8,12,4,7,4,0,0,0,0,0,20,12,8,5,3,56,38,18,5,0,5,61,38,23,50,0
2021-07-03 12:00:00,"Gulf Coast",22,10,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,20,10,10,0,0,0,20,10,10,10,0
2021-07-03 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-03 12:00:00,"Gulf Coast",25,6,2,0,1,1,0,0,0,0,0,0,0,2,0,2,2,0,23,6,17,1,1,0,24,7,17,7,0
2021-07-03 12:00:00,"Gulf Coast",61,37,9,6,0,0,0,0,0,2,2,0,0,9,6,3,3,0,52,31,21,0,0,0,52,31,21,37,2
2021-07-03 12:00:00,"Gulf Coast",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0
2021-07-03 12:00:00,"Southeast",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-03 12:00:00,"Anchorage",175,129,14,12,14,3,10,3,1,4,4,0,0,24,15,9,2,7,161,117,44,4,0,4,165,117,48,132,4
2021-07-03 12:00:00,"Southeast",25,12,2,0,2,2,0,0,0,0,0,0,0,2,0,2,2,0,23,12,11,2,2,0,25,14,11,14,0
2021-07-03 12:00:00,"Anchorage",141,117,22,13,48,32,4,1,1,3,3,0,0,26,14,12,9,3,119,104,15,44,31,13,163,135,28,149,3
2021-07-03 12:00:00,"Southwest",41,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,34,4,0,4,45,7,38,7,0
2021-07-03 12:00:00,"Northern",18,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,13,5,1,1,0,19,14,5,14,0
2021-07-03 12:00:00,"Anchorage",261,261,29,29,57,57,39,39,1,7,7,0,0,68,68,0,0,0,232,232,0,18,18,0,250,250,0,318,7
2021-07-03 12:00:00,"Southeast",133,37,9,3,3,3,0,0,0,1,1,0,0,9,3,6,6,0,124,34,90,3,3,0,127,37,90,40,1
2021-07-03 12:00:00,"Southeast",25,7,6,2,0,0,0,0,0,3,3,0,0,6,2,4,4,0,19,5,14,0,0,0,19,5,14,7,3
2021-07-03 12:00:00,"Gulf Coast",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0
2021-07-03 12:00:00,"Gulf Coast",13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,0,0,0,13,3,10,3,0
2021-07-04 12:00:00,"Gulf Coast",61,39,9,5,0,0,0,0,0,2,1,0,0,9,5,4,4,0,52,34,18,0,0,0,52,34,18,39,1
2021-07-04 12:00:00,"Gulf Coast",13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,0,0,0,13,3,10,3,0
2021-07-04 12:00:00,"Gulf Coast",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0
2021-07-04 12:00:00,"Northern",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,2,0
2021-07-04 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-04 12:00:00,"Southwest",41,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,34,4,0,4,45,7,38,7,0
2021-07-04 12:00:00,"Gulf Coast",22,12,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,20,11,9,0,0,0,20,11,9,12,0
2021-07-04 12:00:00,"Southeast",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,8,3,5,3,0
2021-07-04 12:00:00,"Interior",69,47,13,9,12,4,7,4,0,0,0,0,0,20,13,7,4,3,56,38,18,5,0,5,61,38,23,51,0
2021-07-04 12:00:00,"Anchorage",141,110,22,14,48,28,4,1,1,5,5,0,0,26,15,11,8,3,119,96,23,44,27,17,163,123,40,138,5
2021-07-04 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,11,0,0,0,12,1,11,1,0
2021-07-04 12:00:00,"Anchorage",262,262,28,28,59,59,42,42,1,9,9,0,0,70,70,0,0,0,234,234,0,17,17,0,251,251,0,321,9
2021-07-04 12:00:00,"Southeast",25,7,6,2,0,0,0,0,0,3,3,0,0,6,2,4,4,0,19,5,14,0,0,0,19,5,14,7,3
2021-07-04 12:00:00,"Southeast",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-04 12:00:00,"Anchorage",175,129,14,12,14,3,10,3,1,2,2,0,0,24,15,9,2,7,161,117,44,4,0,4,165,117,48,132,2
2021-07-04 12:00:00,"Northern",18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,0,0,0,18,14,4,14,0
2021-07-04 12:00:00,"Northern",39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,37,0,0,0,39,2,37,2,0
2021-07-04 12:00:00,"Gulf Coast",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0
2021-07-04 12:00:00,"Southeast",25,8,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,23,8,15,0,0,0,23,8,15,8,0
2021-07-04 12:00:00,"Gulf Coast",25,10,2,0,1,1,0,0,0,0,0,0,0,2,0,2,2,0,23,10,13,1,1,0,24,11,13,11,0
2021-07-04 12:00:00,"Southeast",133,36,9,2,1,1,0,0,0,1,1,0,0,9,2,7,7,0,124,34,90,1,1,0,125,35,90,37,1
2021-07-05 12:00:00,"Gulf Coast",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,6,1,5,1,0
2021-07-05 12:00:00,"Southeast",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,8,3,5,3,0
2021-07-05 12:00:00,"Southeast",133,40,9,4,1,1,0,0,0,1,1,0,0,9,4,5,5,0,124,36,88,1,1,0,125,37,88,41,1
2021-07-05 12:00:00,"Southeast",12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,12,5,7,5,0
2021-07-05 12:00:00,"Southwest",41,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,34,4,0,4,45,7,38,7,0
2021-07-05 12:00:00,"Northern",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-05 12:00:00,"Anchorage",249,249,28,23,59,59,43,43,2,8,7,0,0,71,66,5,5,0,226,226,0,16,16,0,237,242,0,308,7
2021-07-05 12:00:00,"Northern",39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,37,0,0,0,39,2,37,2,0
2021-07-05 12:00:00,"Interior",69,37,13,7,12,4,7,4,0,0,0,0,0,20,11,9,6,3,56,30,26,5,0,5,61,30,31,41,0
2021-07-05 12:00:00,"Anchorage",175,129,14,12,14,2,10,2,2,9,9,0,0,24,14,10,2,8,161,117,44,4,0,4,165,117,48,131,9
2021-07-05 12:00:00,"Southeast",25,8,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,23,8,15,0,0,0,23,8,15,8,0
2021-07-05 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-05 12:00:00,"Gulf Coast",22,13,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,20,11,9,0,0,0,20,11,9,13,0
2021-07-05 12:00:00,"Gulf Coast",61,35,9,6,0,0,0,0,0,0,0,0,0,9,6,3,3,0,52,29,23,0,0,0,52,29,23,35,0
2021-07-05 12:00:00,"Anchorage",141,121,22,14,48,20,4,1,2,5,5,0,0,26,15,11,8,3,119,107,12,44,19,25,163,126,37,141,5
2021-07-05 12:00:00,"Southeast",25,7,6,2,0,0,0,0,0,3,3,0,0,6,2,4,4,0,19,5,14,0,0,0,19,5,14,7,3
2021-07-05 12:00:00,"Gulf Coast",25,7,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,23,7,16,0,0,0,23,7,16,7,0
2021-07-05 12:00:00,"Northern",18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,5,0,0,0,18,13,5,13,0
2021-07-05 12:00:00,"Gulf Coast",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0
2021-07-05 12:00:00,"Southwest",12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,0,0,0,12,2,10,2,0
2021-07-05 12:00:00,"Gulf Coast",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,13,4,9,4,0
2021-07-06 12:00:00,"Southeast",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-06 12:00:00,"Gulf Coast",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,0
2021-07-06 12:00:00,"Gulf Coast",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,6,1,5,1,0
2021-07-06 12:00:00,"Northern",39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,36,0,0,0,39,3,36,3,0
2021-07-06 12:00:00,"Southeast",133,42,9,2,3,3,0,0,0,2,2,0,0,9,2,7,7,0,124,40,84,3,3,0,127,43,84,45,2
2021-07-06 12:00:00,"Southeast",25,11,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,23,11,12,0,0,0,23,11,12,11,0
2021-07-06 12:00:00,"Interior",69,37,13,9,12,4,7,3,0,0,0,0,0,20,12,8,4,4,56,28,28,5,1,4,61,29,32,41,0
2021-07-06 12:00:00,"Anchorage",175,129,14,12,14,0,10,0,1,7,7,0,0,24,12,12,2,10,161,117,44,4,0,4,165,117,48,129,7
2021-07-06 12:00:00,"Northern",18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,0,0,0,18,12,6,12,0
2021-07-06 12:00:00,"Gulf Coast",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,13,4,9,4,0
2021-07-06 12:00:00,"Southwest",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-06 12:00:00,"Anchorage",141,112,22,14,48,20,4,0,2,5,5,0,0,26,14,12,8,4,119,98,21,44,20,24,163,118,45,132,5
2021-07-06 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-06 12:00:00,"Southeast",25,6,6,1,0,0,0,0,0,0,0,0,0,6,1,5,5,0,19,5,14,0,0,0,19,5,14,6,0
2021-07-06 12:00:00,"Gulf Coast",25,8,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,23,7,16,0,0,0,23,7,16,8,0
2021-07-06 12:00:00,"Anchorage",236,236,25,18,55,55,41,41,1,6,6,0,0,66,59,7,7,0,218,218,0,14,14,0,225,232,0,291,6
2021-07-06 12:00:00,"Gulf Coast",22,14,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,20,14,6,0,0,0,20,14,6,14,0
2021-07-06 12:00:00,"Southeast",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,2,0
2021-07-06 12:00:00,"Southwest",41,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,41,8,33,4,1,3,45,9,36,9,0
2021-07-06 12:00:00,"Gulf Coast",61,34,9,7,0,0,0,0,0,0,0,0,0,9,7,2,2,0,52,27,25,0,0,0,52,27,25,34,0
2021-07-06 12:00:00,"Northern",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-07 12:00:00,"Southeast",25,6,6,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,19,6,13,0,0,0,19,6,13,6,0
2021-07-07 12:00:00,"Anchorage",175,127,14,13,14,0,10,0,1,12,11,0,0,24,13,11,1,10,161,114,47,4,0,4,165,114,51,127,11
2021-07-07 12:00:00,"Southeast",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-07 12:00:00,"Gulf Coast",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0
2021-07-07 12:00:00,"Northern",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-07 12:00:00,"Southwest",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-07 12:00:00,"Gulf Coast",61,35,9,5,0,0,0,0,0,0,0,0,0,9,5,4,4,0,52,30,22,0,0,0,52,30,22,35,0
2021-07-07 12:00:00,"Anchorage",236,236,25,25,61,61,45,45,0,7,7,0,0,70,70,0,0,0,211,211,0,16,16,0,227,227,0,297,7
2021-07-07 12:00:00,"Northern",18,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,2,2,0,20,14,6,14,0
2021-07-07 12:00:00,"Gulf Coast",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,0,0,13,2,11,2,0
2021-07-07 12:00:00,"Southwest",41,7,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,41,7,34,4,2,2,45,9,36,9,1
2021-07-07 12:00:00,"Southeast",133,37,9,3,4,4,0,0,0,1,1,0,0,9,3,6,6,0,124,34,90,4,4,0,128,38,90,41,1
2021-07-07 12:00:00,"Southeast",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,3,0
2021-07-07 12:00:00,"Gulf Coast",25,6,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,23,4,19,0,0,0,23,4,19,6,0
2021-07-07 12:00:00,"Interior",69,41,13,7,12,3,7,3,0,0,0,0,0,20,10,10,6,4,56,34,22,5,0,5,61,34,27,44,0
2021-07-07 12:00:00,"Northern",39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,34,0,0,0,39,5,34,5,0
2021-07-07 12:00:00,"Gulf Coast",22,14,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,20,13,7,0,0,0,20,13,7,14,0
2021-07-07 12:00:00,"Gulf Coast",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0
2021-07-07 12:00:00,"Southeast",25,15,2,0,1,1,0,0,0,2,2,0,0,2,0,2,2,0,23,15,8,1,1,0,24,16,8,16,2
2021-07-07 12:00:00,"Anchorage",141,128,22,14,48,10,4,1,2,5,5,0,0,26,15,11,8,3,119,114,5,44,9,35,163,123,40,138,5
2021-07-07 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-08 12:00:00,"Gulf Coast",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0
2021-07-08 12:00:00,"Southwest",41,5,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,41,5,36,4,1,3,45,6,39,6,1
2021-07-08 12:00:00,"Northern",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-08 12:00:00,"Southeast",133,39,9,3,2,2,0,0,0,1,1,0,0,9,3,6,6,0,124,36,88,2,2,0,126,38,88,41,1
2021-07-08 12:00:00,"Interior",69,41,13,7,12,3,7,3,0,0,0,0,0,20,10,10,6,4,56,34,22,5,0,5,61,34,27,44,0
2021-07-08 12:00:00,"Southeast",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,2,0
2021-07-08 12:00:00,"Northern",18,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,2,2,0,20,14,6,14,0
2021-07-08 12:00:00,"Anchorage",141,127,22,12,48,19,4,1,3,4,4,0,0,26,13,13,10,3,119,115,4,44,18,26,163,133,30,146,4
2021-07-08 12:00:00,"Gulf Coast",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,0,0,13,2,11,2,0
2021-07-08 12:00:00,"Gulf Coast",61,37,9,4,0,0,0,0,0,0,0,0,0,9,4,5,5,0,52,33,19,0,0,0,52,33,19,37,0
2021-07-08 12:00:00,"Gulf Coast",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,0
2021-07-08 12:00:00,"Matanuska-Susitna",149,70,14,5,11,2,0,0,1,1,1,0,0,14,5,9,9,0,135,65,70,11,2,9,146,67,79,72,1
2021-07-08 12:00:00,"Southwest",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-08 12:00:00,"Anchorage",175,121,14,13,14,0,10,0,0,9,9,0,0,24,13,11,1,10,161,108,53,4,0,4,165,108,57,121,9
2021-07-08 12:00:00,"Gulf Coast",22,14,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,20,14,6,0,0,0,20,14,6,14,0
2021-07-08 12:00:00,"Southeast",25,18,2,0,0,0,0,0,0,5,5,0,0,2,0,2,2,0,23,18,5,0,0,0,23,18,5,18,5
2021-07-08 12:00:00,"Anchorage",245,245,28,24,68,68,44,44,0,9,9,0,0,72,68,4,4,0,221,221,0,24,24,0,241,245,0,313,9
2021-07-08 12:00:00,"Northern",39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,31,0,0,0,39,8,31,8,0
2021-07-08 12:00:00,"Gulf Coast",25,7,2,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,23,5,18,1,1,0,24,6,18,8,0
2021-07-08 12:00:00,"Southeast",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,3,0
2021-07-08 12:00:00,"Southeast",25,8,6,0,0,0,0,0,0,1,1,0,0,6,0,6,6,0,19,8,11,0,0,0,19,8,11,8,1
2021-07-09 12:00:00,"Gulf Coast",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0
2021-07-09 12:00:00,"Southwest",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,4,8,4,0
2021-07-09 12:00:00,"Anchorage",240,240,26,24,70,70,49,49,1,10,10,0,0,75,73,2,2,0,216,216,0,21,21,0,235,237,0,310,10
2021-07-09 12:00:00,"Northern",39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,29,0,0,0,39,10,29,10,0
2021-07-09 12:00:00,"Gulf Coast",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,0,0,13,2,11,2,0
2021-07-09 12:00:00,"Gulf Coast",25,6,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,23,4,19,0,0,0,23,4,19,6,0
2021-07-09 12:00:00,"Southeast",25,8,6,0,0,0,0,0,0,1,1,0,0,6,0,6,6,0,19,8,11,0,0,0,19,8,11,8,1
2021-07-09 12:00:00,"Gulf Coast",61,37,9,5,0,0,0,0,0,1,1,0,0,9,5,4,4,0,52,32,20,0,0,0,52,32,20,37,1
2021-07-09 12:00:00,"Southeast",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,1,7,1,0
2021-07-09 12:00:00,"Southwest",41,4,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,41,4,37,4,2,2,45,6,39,6,1
2021-07-09 12:00:00,"Southeast",133,34,9,5,1,1,0,0,0,0,0,0,0,9,5,4,4,0,124,29,95,1,1,0,125,30,95,35,0
2021-07-09 12:00:00,"Northern",18,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,11,7,1,1,0,19,12,7,12,0
2021-07-09 12:00:00,"Matanuska-Susitna",149,71,14,8,11,2,0,0,0,0,0,0,0,14,8,6,6,0,135,63,72,11,2,9,146,65,81,73,0
2021-07-09 12:00:00,"Northern",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,8,3,5,3,0
2021-07-09 12:00:00,"Interior",69,37,13,8,12,4,7,4,0,0,0,0,0,20,12,8,5,3,56,29,27,5,0,5,61,29,32,41,0
2021-07-09 12:00:00,"Southeast",25,18,2,0,0,0,0,0,0,6,6,0,0,2,0,2,2,0,23,18,5,0,0,0,23,18,5,18,6
2021-07-09 12:00:00,"Gulf Coast",22,9,2,0,0,0,0,0,0,1,1,0,0,2,0,2,2,0,20,9,11,0,0,0,20,9,11,9,1
2021-07-09 12:00:00,"Southeast",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,3,0
2021-07-09 12:00:00,"Anchorage",139,132,22,12,48,21,4,3,3,5,5,0,0,26,15,11,10,1,120,120,0,44,18,26,161,138,26,153,5
2021-07-09 12:00:00,"Anchorage",175,129,14,12,14,1,10,0,0,8,8,0,0,24,12,12,2,10,161,117,44,4,1,3,165,118,47,130,8
2021-07-09 12:00:00,"Gulf Coast",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,6,1,5,1,0
2021-07-10 12:00:00,"Gulf Coast",61,37,9,5,0,0,0,0,1,3,3,0,0,9,5,4,4,0,52,32,20,0,0,0,52,32,20,37,3
2021-07-10 12:00:00,"Southeast",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,3,0
2021-07-10 12:00:00,"Southeast",133,44,9,4,3,3,0,0,0,0,0,0,0,9,4,5,5,0,124,40,84,3,3,0,127,43,84,47,0
2021-07-10 12:00:00,"Southeast",25,18,2,0,0,0,0,0,0,6,6,0,0,2,0,2,2,0,23,18,5,0,0,0,23,18,5,18,6
2021-07-10 12:00:00,"Southeast",25,8,6,0,0,0,0,0,0,1,1,0,0,6,0,6,6,0,19,8,11,0,0,0,19,8,11,8,1
2021-07-10 12:00:00,"Gulf Coast",25,8,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,23,6,17,0,0,0,23,6,17,8,0
2021-07-10 12:00:00,"Northern",18,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,2,2,0,20,14,6,14,0
2021-07-10 12:00:00,"Anchorage",247,247,27,22,71,71,48,48,2,13,13,1,0,75,70,5,5,0,225,225,0,23,23,0,243,248,0,318,13
2021-07-10 12:00:00,"Southeast",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,2,0
2021-07-10 12:00:00,"Gulf Coast",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,6,1,5,1,0
2021-07-10 12:00:00,"Southwest",41,4,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,41,4,37,4,4,0,45,8,37,8,1
2021-07-10 12:00:00,"Gulf Coast",22,11,2,0,0,0,0,0,0,2,2,0,0,2,0,2,2,0,20,11,9,0,0,0,20,11,9,11,2
2021-07-10 12:00:00,"Gulf Coast",13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,3,10,0,0,0,13,3,10,3,1
2021-07-10 12:00:00,"Interior",69,45,13,9,12,4,7,4,0,2,2,0,0,20,13,7,4,3,56,36,20,5,0,5,61,36,25,49,2
2021-07-10 12:00:00,"Anchorage",175,122,14,12,14,1,10,0,0,3,2,0,0,24,12,12,2,10,161,110,51,4,1,3,165,111,54,123,2
2021-07-10 12:00:00,"Northern",39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,32,0,0,0,39,7,32,7,0
2021-07-10 12:00:00,"Anchorage",139,133,22,15,48,21,4,3,3,6,6,0,0,26,18,8,7,1,118,118,0,44,18,26,161,136,26,154,6
2021-07-10 12:00:00,"Gulf Coast",5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,6,6,0,6,0
2021-07-10 12:00:00,"Southwest",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,3,0
2021-07-10 12:00:00,"Matanuska-Susitna",149,72,14,10,11,1,0,0,0,0,0,0,0,14,10,4,4,0,135,62,73,11,1,10,146,63,83,73,0
2021-07-10 12:00:00,"Northern",8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,8,4,4,4,0
2021-07-11 12:00:00,"Northern",18,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,1,1,0,19,13,6,13,0
